,AGE,Bill_Sep,Bill_Aug,Bill_Jul,Bill_Jun,Bill_May,Bill_Apr,Pay_Sep,Pay_Aug,Pay_Jul,Pay_Jun,Pay_May,Pay_Apr
21480,24,797.0,796.0,772.0,827.0,803.0,779.0,24.0,0.0,80.0,0.0,0.0,0.0
21481,29,152.0,127.0,15.0,801.0,37.0,1239.0,127.0,15.0,809.0,37.0,1239.0,79.0
21482,35,1924.0,1811.0,1868.0,1645.0,808.0,259.0,120.0,201.0,200.0,808.0,120.0,47.0
21483,30,24.0,26.0,102.0,14.0,46.0,31.0,26.0,102.0,14.0,46.0,31.0,7.0
21484,23,1943.0,1944.0,1965.0,1957.0,2013.0,2512.0,71.0,90.0,80.0,120.0,69.0,245.0
21485,24,796.0,636.0,686.0,738.0,855.0,757.0,0.0,60.0,64.0,66.0,27.0,40.0
21486,27,1864.0,1980.0,1937.0,2024.0,2111.0,2236.0,160.0,0.0,120.0,120.0,160.0,82.0
21487,29,66.0,24.0,151.0,94.0,237.0,216.0,24.0,152.0,94.0,237.0,216.0,0.0
21488,28,1493.0,1536.0,1579.0,1633.0,1673.0,1807.0,80.0,80.0,80.0,80.0,160.0,0.0
21489,30,57.0,44.0,27.0,23.0,19.0,30.0,44.0,27.0,23.0,19.0,30.0,25.0
21490,29,133.0,191.0,307.0,421.0,279.0,348.0,60.0,120.0,120.0,40.0,80.0,80.0
21491,28,7297.0,6012.0,3538.0,2320.0,1893.0,284.0,200.0,154.0,130.0,549.0,570.0,8815.0
21492,28,39.0,28.0,74.0,18.0,138.0,122.0,28.0,77.0,0.0,138.0,122.0,49.0
21493,29,16.0,0.0,1966.0,1308.0,1318.0,1366.0,0.0,1966.0,64.0,200.0,80.0,72.0
21494,27,2308.0,1957.0,1786.0,1762.0,1688.0,1672.0,88.0,200.0,80.0,60.0,80.0,64.0
21495,25,155.0,0.0,0.0,0.0,98.0,188.0,0.0,0.0,0.0,98.0,120.0,0.0
21496,34,1215.0,1309.0,2437.0,3044.0,4412.0,4359.0,600.0,1200.0,1200.0,2000.0,200.0,200.0
21497,25,2088.0,2043.0,2051.0,1977.0,1205.0,1186.0,0.0,101.0,1.0,48.0,42.0,43.0
21498,30,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0
21499,28,853.0,662.0,503.0,776.0,403.0,345.0,182.0,100.0,378.0,403.0,0.0,0.0
21500,39,1225.0,1485.0,1451.0,1739.0,1741.0,1985.0,280.0,0.0,314.0,41.0,280.0,319.0
21501,29,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,10.0
21502,26,4148.0,3791.0,3788.0,3351.0,2925.0,2975.0,140.0,140.0,120.0,148.0,500.0,4.0
21503,24,2630.0,2682.0,2738.0,2794.0,2850.0,2909.0,96.0,99.0,101.0,102.0,106.0,120.0
21504,29,793.0,848.0,914.0,966.0,1165.0,1141.0,80.0,80.0,80.0,216.0,0.0,200.0
21505,27,119.0,267.0,78.0,2684.0,205.0,413.0,280.0,78.0,2684.0,206.0,413.0,229.0
21506,38,355.0,591.0,651.0,420.0,275.0,1383.0,400.0,401.0,280.0,240.0,1480.0,400.0
21507,22,894.0,869.0,844.0,813.0,798.0,798.0,0.0,0.0,0.0,18.0,19.0,9.0
21508,22,1213.0,1205.0,1212.0,1110.0,909.0,765.0,76.0,64.0,80.0,80.0,25.0,37.0
21509,23,1618.0,1517.0,1460.0,1359.0,1265.0,1147.0,0.0,40.0,0.0,0.0,0.0,96.0
21510,23,408.0,550.0,-8.0,966.0,1018.0,1004.0,240.0,10.0,1000.0,80.0,40.0,44.0
21511,23,29.0,19.0,34.0,30.0,30.0,9.0,19.0,34.0,30.0,0.0,0.0,0.0
21512,24,3637.0,3692.0,3685.0,2802.0,1140.0,4298.0,142.0,128.0,100.0,64.0,3200.0,160.0
21513,25,1141.0,1111.0,1159.0,998.0,574.0,645.0,0.0,81.0,80.0,40.0,80.0,80.0
21514,25,8601.0,8643.0,8698.0,8520.0,7301.0,6770.0,312.0,328.0,282.0,261.0,244.0,248.0
21515,26,0.0,0.0,63.0,56.0,37.0,0.0,0.0,63.0,40.0,12.0,0.0,8.0
21516,26,2236.0,2267.0,2208.0,2367.0,2409.0,2218.0,92.0,0.0,200.0,100.0,0.0,120.0
21517,48,44.0,-1.0,873.0,13.0,25.0,13.0,0.0,886.0,0.0,25.0,0.0,313.0
21518,30,3716.0,3858.0,3920.0,3985.0,3548.0,3739.0,240.0,160.0,180.0,119.0,240.0,192.0
21519,33,2116.0,1759.0,1338.0,997.0,427.0,297.0,80.0,67.0,126.0,120.0,120.0,202.0
21520,28,1609.0,1169.0,989.0,1063.0,912.0,545.0,88.0,74.0,108.0,0.0,0.0,0.0
21521,22,2057.0,1930.0,1756.0,1413.0,966.0,917.0,82.0,79.0,54.0,32.0,33.0,33.0
21522,22,164.0,156.0,309.0,136.0,59.0,60.0,0.0,161.0,100.0,0.0,1.0,0.0
21523,22,721.0,698.0,699.0,714.0,732.0,757.0,0.0,24.0,40.0,40.0,40.0,28.0
21524,23,53.0,229.0,623.0,795.0,466.0,469.0,229.0,400.0,200.0,80.0,80.0,80.0
21525,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21526,26,5391.0,5534.0,5673.0,5806.0,5931.0,6064.0,240.0,240.0,240.0,240.0,240.0,248.0
21527,35,948.0,1089.0,1232.0,1545.0,1570.0,2919.0,170.0,174.0,336.0,50.0,1389.0,208.0
21528,23,263.0,302.0,179.0,60.0,22.0,27.0,100.0,48.0,40.0,0.0,16.0,34.0
21529,22,3096.0,3135.0,2904.0,2901.0,2278.0,878.0,107.0,134.0,74.0,60.0,37.0,1280.0
21530,22,2462.0,2399.0,2388.0,1587.0,1203.0,1230.0,0.0,145.0,12.0,100.0,52.0,0.0
21531,23,2025.0,1948.0,1911.0,1490.0,821.0,791.0,100.0,68.0,86.0,27.0,80.0,27.0
21532,23,228.0,297.0,327.0,316.0,305.0,320.0,80.0,40.0,0.0,0.0,20.0,36.0
21533,23,1104.0,1214.0,1166.0,1069.0,1171.0,1195.0,142.0,3.0,57.0,180.0,48.0,0.0
21534,23,1040.0,679.0,773.0,748.0,0.0,0.0,51.0,105.0,0.0,0.0,0.0,0.0
21535,22,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21536,22,449.0,470.0,530.0,575.0,563.0,432.0,40.0,80.0,67.0,22.0,0.0,20.0
21537,22,479.0,578.0,656.0,712.0,435.0,486.0,120.0,100.0,82.0,0.0,80.0,120.0
21538,22,2759.0,2707.0,2738.0,2773.0,1163.0,1126.0,128.0,144.0,123.0,48.0,48.0,42.0
21539,22,513.0,493.0,608.0,586.0,586.0,604.0,0.0,123.0,0.0,21.0,28.0,12.0
21540,22,780.0,360.0,472.0,479.0,659.0,363.0,120.0,120.0,160.0,200.0,200.0,200.0
21541,24,993.0,941.0,828.0,331.0,0.0,0.0,59.0,46.0,40.0,0.0,0.0,0.0
21542,24,689.0,594.0,509.0,352.0,318.0,317.0,56.0,64.0,44.0,10.0,25.0,0.0
21543,24,145.0,181.0,265.0,132.0,0.0,732.0,45.0,89.0,8.0,0.0,732.0,0.0
21544,23,378.0,79.0,377.0,322.0,356.0,-35.0,79.0,377.0,40.0,60.0,0.0,463.0
21545,23,593.0,329.0,-104.0,2793.0,1218.0,1183.0,40.0,28.0,2953.0,42.0,42.0,41.0
21546,21,762.0,787.0,753.0,795.0,802.0,710.0,51.0,57.0,59.0,25.0,29.0,0.0
21547,22,0.0,264.0,194.0,31.0,16.0,0.0,264.0,0.0,31.0,0.0,0.0,440.0
21548,22,995.0,1047.0,1058.0,1117.0,1087.0,1163.0,80.0,40.0,88.0,0.0,100.0,40.0
21549,22,100.0,-0.0,68.0,0.0,0.0,200.0,0.0,68.0,0.0,0.0,200.0,0.0
21550,24,16.0,52.0,482.0,446.0,449.0,725.0,52.0,446.0,0.0,24.0,325.0,60.0
21551,22,1856.0,1378.0,1237.0,1113.0,1051.0,1073.0,62.0,70.0,60.0,38.0,39.0,39.0
21552,23,36.0,110.0,196.0,16.0,16.0,67.0,126.0,196.0,16.0,16.0,67.0,76.0
21553,22,778.0,751.0,650.0,659.0,429.0,131.0,62.0,55.0,40.0,9.0,3.0,0.0
21554,22,790.0,799.0,882.0,984.0,1063.0,1101.0,120.0,140.0,120.0,100.0,80.0,120.0
21555,23,624.0,602.0,631.0,684.0,748.0,731.0,0.0,51.0,64.0,88.0,0.0,148.0
21556,23,137.0,208.0,277.0,318.0,349.0,337.0,80.0,80.0,45.0,36.0,0.0,20.0
21557,22,2033.0,2022.0,2018.0,1978.0,816.0,780.0,79.0,95.0,144.0,41.0,29.0,35.0
21558,22,2581.0,2662.0,2694.0,2483.0,1197.0,1176.0,124.0,104.0,180.0,0.0,43.0,43.0
21559,23,588.0,658.0,703.0,732.0,747.0,763.0,80.0,56.0,45.0,20.0,21.0,16.0
21560,23,568.0,236.0,247.0,400.0,78.0,16.0,236.0,80.0,203.0,52.0,16.0,0.0
21561,23,1120.0,1042.0,1089.0,1109.0,1137.0,1013.0,72.0,76.0,53.0,42.0,45.0,200.0
21562,22,1985.0,2025.0,2031.0,1930.0,1151.0,1175.0,73.0,79.0,59.0,47.0,49.0,49.0
21563,23,1202.0,1171.0,1220.0,1189.0,1193.0,1214.0,0.0,80.0,60.0,80.0,44.0,80.0
21564,23,2744.0,2676.0,2892.0,2822.0,2961.0,3027.0,0.0,260.0,0.0,210.0,120.0,183.0
21565,23,1306.0,1364.0,1398.0,1370.0,1121.0,1141.0,80.0,68.0,60.0,40.0,48.0,48.0
21566,24,663.0,709.0,750.0,789.0,805.0,784.0,57.0,53.0,52.0,28.0,40.0,40.0
21567,25,1055.0,1099.0,1130.0,660.0,677.0,706.0,62.0,52.0,52.0,28.0,40.0,80.0
21568,25,2785.0,2753.0,2789.0,2293.0,1877.0,1643.0,130.0,124.0,120.0,72.0,60.0,68.0
21569,25,1203.0,112.0,302.0,426.0,89.0,241.0,112.0,302.0,426.0,89.0,241.0,0.0
21570,26,4771.0,2405.0,2243.0,1565.0,1016.0,742.0,94.0,77.0,201.0,128.0,15.0,1006.0
21571,26,8034.0,5854.0,5866.0,5825.0,5767.0,5806.0,3200.0,184.0,240.0,188.0,192.0,200.0
21572,22,586.0,565.0,742.0,715.0,723.0,716.0,0.0,187.0,0.0,28.0,23.0,40.0
21573,22,1221.0,1143.0,569.0,568.0,282.0,319.0,69.0,0.0,49.0,40.0,40.0,0.0
21574,23,453.0,431.0,473.0,281.0,287.0,233.0,49.0,51.0,43.0,67.0,8.0,12.0
21575,24,1406.0,1431.0,1391.0,1286.0,1160.0,1137.0,62.0,80.0,60.0,43.0,40.0,40.0
21576,21,404.0,446.0,474.0,189.0,365.0,734.0,120.0,80.0,48.0,200.0,400.0,356.0
21577,25,4792.0,4513.0,3698.0,3221.0,2395.0,1979.0,189.0,144.0,95.0,69.0,33.0,34.0
21578,25,52.0,0.0,80.0,0.0,0.0,34.0,0.0,80.0,0.0,0.0,34.0,0.0
21579,30,2618.0,2565.0,2509.0,2365.0,2306.0,2122.0,92.0,89.0,86.0,89.0,76.0,77.0
21580,23,1215.0,1034.0,1039.0,1081.0,1163.0,1195.0,0.0,57.0,60.0,100.0,56.0,56.0
21581,31,1221.0,1353.0,1530.0,1584.0,1622.0,1650.0,153.0,200.0,80.0,64.0,60.0,80.0
21582,22,66.0,66.0,66.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
21583,35,47.0,213.0,336.0,341.0,310.0,152.0,213.0,128.0,108.0,80.0,3.0,0.0
21584,23,952.0,992.0,970.0,967.0,878.0,836.0,68.0,72.0,94.0,0.0,40.0,108.0
21585,24,581.0,600.0,0.0,48.0,0.0,0.0,46.0,0.0,48.0,0.0,0.0,0.0
21586,25,1148.0,1146.0,1185.0,1209.0,1093.0,1212.0,58.0,64.0,54.0,100.0,160.0,60.0
21587,22,1110.0,1216.0,1108.0,1125.0,1184.0,1155.0,200.0,0.0,120.0,80.0,52.0,60.0
21588,37,13.0,103.0,153.0,33.0,0.0,178.0,103.0,153.0,33.0,0.0,178.0,13.0
21589,38,4336.0,3868.0,3361.0,2891.0,2230.0,1486.0,172.0,123.0,120.0,80.0,60.0,80.0
21590,22,1784.0,1321.0,542.0,0.0,1124.0,1187.0,200.0,120.0,0.0,1124.0,80.0,80.0
21591,24,2348.0,2449.0,2187.0,88.0,330.0,0.0,200.0,44.0,88.0,330.0,0.0,0.0
21592,22,0.0,0.0,59.0,12.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
21593,25,5561.0,5646.0,5170.0,4133.0,4043.0,4167.0,163.0,169.0,161.0,120.0,160.0,4001.0
21594,26,283.0,306.0,328.0,368.0,153.0,220.0,60.0,60.0,80.0,40.0,100.0,98.0
21595,24,2312.0,2358.0,2434.0,2371.0,2367.0,2325.0,118.0,115.0,91.0,91.0,85.0,89.0
21596,25,7.0,48.0,0.0,0.0,290.0,0.0,48.0,0.0,0.0,290.0,0.0,0.0
21597,27,0.0,55.0,211.0,8.0,160.0,356.0,55.0,160.0,8.0,160.0,200.0,1600.0
21598,21,388.0,416.0,203.0,81.0,47.0,0.0,80.0,40.0,40.0,1.0,0.0,0.0
21599,22,1545.0,1455.0,1341.0,1144.0,1136.0,1150.0,20.0,89.0,60.0,52.0,68.0,32.0
21600,23,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21601,23,291.0,281.0,315.0,356.0,383.0,371.0,0.0,46.0,46.0,33.0,0.0,68.0
21602,23,3620.0,3585.0,3014.0,2867.0,1974.0,2012.0,137.0,145.0,140.0,100.0,80.0,74.0
21603,23,-1.0,-0.0,207.0,254.0,283.0,358.0,0.0,2796.0,50.0,40.0,80.0,40.0
21604,25,3215.0,3266.0,1892.0,1754.0,1827.0,1640.0,120.0,120.0,87.0,120.0,140.0,62.0
21605,25,3259.0,3242.0,3220.0,3263.0,3249.0,3257.0,124.0,117.0,144.0,116.0,125.0,123.0
21606,23,1999.0,2045.0,2024.0,1508.0,453.0,393.0,92.0,90.0,100.0,15.0,20.0,15.0
21607,23,537.0,119.0,392.0,205.0,762.0,118.0,40.0,415.0,207.0,762.0,118.0,53.0
21608,24,294.0,148.0,0.0,0.0,0.0,12.0,149.0,0.0,0.0,0.0,12.0,0.0
21609,24,1131.0,1092.0,1096.0,953.0,923.0,905.0,58.0,69.0,64.0,40.0,40.0,100.0
21610,24,0.0,23.0,92.0,12.0,133.0,0.0,23.0,100.0,20.0,141.0,0.0,0.0
21611,24,2887.0,2786.0,2807.0,1949.0,1942.0,1748.0,0.0,128.0,99.0,80.0,76.0,80.0
21612,24,285.0,275.0,324.0,372.0,410.0,397.0,0.0,60.0,60.0,44.0,0.0,120.0
21613,24,704.0,757.0,760.0,0.0,3.0,22.0,77.0,40.0,0.0,2.0,40.0,34.0
21614,24,3584.0,3510.0,3495.0,2973.0,1938.0,1949.0,180.0,160.0,100.0,80.0,80.0,80.0
21615,24,1857.0,1628.0,809.0,845.0,801.0,758.0,76.0,55.0,51.0,27.0,26.0,26.0
21616,24,61.0,1094.0,1142.0,1187.0,1306.0,1372.0,1060.0,82.0,80.0,151.0,200.0,80.0
21617,23,23.0,47.0,0.0,20.0,0.0,7.0,47.0,0.0,20.0,0.0,7.0,0.0
21618,26,16.0,83.0,16.0,16.0,0.0,31.0,83.0,16.0,16.0,0.0,31.0,0.0
21619,23,3195.0,2400.0,1886.0,1295.0,348.0,155.0,84.0,81.0,174.0,80.0,40.0,82.0
21620,23,868.0,1324.0,1314.0,1098.0,191.0,31.0,475.0,66.0,64.0,25.0,31.0,7.0
21621,24,3150.0,2980.0,3253.0,3022.0,3087.0,3178.0,140.0,400.0,160.0,140.0,140.0,140.0
21622,24,16.0,16.0,16.0,42.0,26.0,48.0,16.0,16.0,42.0,0.0,81.0,219.0
21623,24,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
21624,24,390.0,493.0,121.0,110.0,494.0,557.0,121.0,0.0,0.0,494.0,160.0,80.0
21625,24,525.0,465.0,480.0,128.0,66.0,90.0,60.0,60.0,40.0,40.0,90.0,37.0
21626,24,1435.0,1452.0,1433.0,1313.0,1162.0,1132.0,200.0,200.0,229.0,120.0,80.0,60.0
21627,24,3041.0,2721.0,2541.0,2593.0,2629.0,2687.0,120.0,144.0,120.0,100.0,104.0,120.0
21628,24,518.0,577.0,727.0,834.0,809.0,913.0,80.0,160.0,120.0,0.0,124.0,120.0
21629,25,311.0,552.0,618.0,1735.0,1865.0,567.0,3752.0,400.0,1320.0,212.0,200.0,117.0
21630,25,269.0,181.0,155.0,16.0,16.0,15.0,1.0,171.0,16.0,16.0,15.0,6648.0
21631,26,115.0,250.0,266.0,262.0,284.0,365.0,161.0,161.0,163.0,160.0,161.0,140.0
21632,26,4548.0,4613.0,4818.0,4847.0,185.0,216.0,200.0,280.0,200.0,80.0,80.0,200.0
21633,22,999.0,1057.0,1072.0,580.0,0.0,0.0,74.0,49.0,42.0,0.0,0.0,0.0
21634,23,1002.0,1007.0,1114.0,1082.0,1099.0,838.0,69.0,136.0,0.0,40.0,36.0,32.0
21635,23,871.0,845.0,951.0,924.0,992.0,971.0,0.0,120.0,0.0,84.0,0.0,60.0
21636,22,989.0,909.0,736.0,773.0,782.0,793.0,66.0,0.0,63.0,32.0,27.0,30.0
21637,23,334.0,315.0,247.0,67.0,0.0,0.0,48.0,0.0,67.0,0.0,0.0,50.0
21638,24,3344.0,3398.0,3430.0,3199.0,2801.0,2834.0,128.0,124.0,187.0,128.0,100.0,100.0
21639,24,340.0,408.0,437.0,418.0,451.0,484.0,80.0,48.0,0.0,40.0,40.0,40.0
21640,24,143.0,26.0,240.0,112.0,119.0,144.0,26.0,240.0,112.0,119.0,144.0,475.0
21641,25,3615.0,3501.0,3562.0,3432.0,2727.0,2760.0,164.0,168.0,120.0,120.0,120.0,104.0
21642,25,1603.0,1775.0,1805.0,1034.0,286.0,366.0,200.0,80.0,81.0,120.0,80.0,80.0
21643,26,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21644,26,291.0,198.0,73.0,152.0,189.0,226.0,0.0,64.0,80.0,40.0,40.0,0.0
21645,25,-0.0,-0.0,19.0,-0.0,52.0,23.0,0.0,19.0,0.0,26.0,47.0,0.0
21646,25,1098.0,848.0,736.0,782.0,521.0,553.0,51.0,54.0,60.0,20.0,40.0,44.0
21647,25,2704.0,2759.0,2828.0,2868.0,2710.0,2739.0,124.0,136.0,110.0,0.0,206.0,0.0
21648,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21649,26,4452.0,4442.0,3513.0,2690.0,2000.0,2048.0,157.0,115.0,88.0,72.0,80.0,80.0
21650,26,150.0,289.0,109.0,71.0,0.0,450.0,289.0,109.0,71.0,0.0,450.0,80.0
21651,26,249.0,239.0,324.0,312.0,333.0,265.0,0.0,96.0,0.0,25.0,0.0,22.0
21652,26,1976.0,2014.0,2006.0,1991.0,980.0,919.0,71.0,86.0,69.0,24.0,40.0,1898.0
21653,27,522.0,920.0,4782.0,3746.0,954.0,0.0,920.0,4000.0,140.0,40.0,0.0,4894.0
21654,27,851.0,736.0,3071.0,2701.0,2655.0,2602.0,83.0,2680.0,92.0,95.0,80.0,80.0
21655,27,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21656,27,7339.0,7206.0,6724.0,7250.0,7014.0,7181.0,400.0,260.0,800.0,280.0,280.0,280.0
21657,27,3858.0,3934.0,3995.0,4076.0,4157.0,4244.0,176.0,160.0,148.0,149.0,154.0,155.0
21658,27,339.0,387.0,429.0,529.0,508.0,699.0,60.0,60.0,120.0,0.0,200.0,0.0
21659,22,4861.0,4803.0,4890.0,2836.0,1634.0,1582.0,80.0,228.0,119.0,61.0,56.0,75.0
21660,23,2736.0,2698.0,2671.0,2621.0,1916.0,1768.0,97.0,104.0,81.0,80.0,64.0,64.0
21661,23,121.0,0.0,0.0,169.0,45.0,8.0,0.0,0.0,169.0,45.0,8.0,12.0
21662,24,2307.0,2369.0,2431.0,2403.0,1619.0,1595.0,100.0,100.0,80.0,120.0,60.0,84.0
21663,24,900.0,942.0,995.0,859.0,849.0,852.0,57.0,70.0,54.0,30.0,37.0,35.0
21664,22,1991.0,2021.0,1982.0,1996.0,1536.0,1177.0,71.0,84.0,58.0,54.0,42.0,43.0
21665,23,174.0,76.0,166.0,119.0,80.0,74.0,76.0,166.0,40.0,80.0,74.0,0.0
21666,24,1399.0,1397.0,1490.0,1226.0,646.0,0.0,68.0,120.0,48.0,80.0,0.0,0.0
21667,24,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
21668,24,1364.0,1322.0,1293.0,1207.0,1318.0,1236.0,120.0,120.0,80.0,200.0,120.0,240.0
21669,26,11755.0,9707.0,3071.0,1363.0,465.0,617.0,445.0,1880.0,1362.0,467.0,619.0,244.0
21670,23,36.0,87.0,435.0,469.0,287.0,418.0,87.0,435.0,120.0,287.0,418.0,113.0
21671,25,5611.0,5746.0,17.0,22.0,3702.0,3783.0,260.0,17.0,25.0,3780.0,140.0,140.0
21672,23,2879.0,2566.0,1907.0,1333.0,978.0,1047.0,126.0,160.0,120.0,80.0,80.0,0.0
21673,23,1226.0,1211.0,1190.0,1205.0,1220.0,1146.0,72.0,65.0,120.0,80.0,80.0,80.0
21674,23,-1.0,247.0,60.0,28.0,115.0,78.0,248.0,60.0,28.0,116.0,78.0,15.0
21675,25,1878.0,1947.0,1983.0,2038.0,2144.0,2204.0,100.0,80.0,100.0,164.0,100.0,0.0
21676,23,1951.0,2002.0,2041.0,1925.0,1913.0,1925.0,84.0,168.0,16.0,68.0,72.0,68.0
21677,24,2371.0,2402.0,2369.0,2398.0,2404.0,2294.0,108.0,112.0,92.0,90.0,83.0,85.0
21678,24,2004.0,1997.0,0.0,977.0,1012.0,1031.0,40.0,0.0,977.0,52.0,51.0,0.0
21679,25,312.0,352.0,393.0,434.0,506.0,522.0,46.0,47.0,47.0,80.0,40.0,40.0
21680,23,524.0,550.0,591.0,532.0,419.0,388.0,50.0,51.0,47.0,20.0,40.0,40.0
21681,24,776.0,760.0,757.0,795.0,772.0,800.0,52.0,53.0,52.0,28.0,40.0,36.0
21682,22,1399.0,595.0,414.0,392.0,288.0,360.0,80.0,80.0,92.0,40.0,163.0,29.0
21683,22,666.0,722.0,735.0,769.0,721.0,745.0,80.0,68.0,60.0,40.0,40.0,40.0
21684,24,573.0,581.0,590.0,190.0,206.0,187.0,120.0,50.0,49.0,40.0,20.0,32.0
21685,23,929.0,1192.0,400.0,373.0,974.0,668.0,1202.0,401.0,374.0,975.0,229.0,0.0
21686,23,1089.0,1105.0,1145.0,1153.0,396.0,486.0,58.0,66.0,42.0,80.0,206.0,166.0
21687,24,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,80.0,80.0,80.0
21688,24,837.0,888.0,875.0,873.0,849.0,865.0,108.0,56.0,56.0,32.0,71.0,40.0
21689,25,2529.0,2478.0,2458.0,2282.0,2026.0,1939.0,92.0,89.0,76.0,72.0,77.0,92.0
21690,25,1363.0,1407.0,1518.0,1473.0,1490.0,1516.0,74.0,150.0,0.0,52.0,53.0,54.0
21691,27,235.0,202.0,351.0,74.0,-383.0,-619.0,202.0,351.0,74.0,0.0,0.0,2679.0
21692,27,6093.0,2644.0,2429.0,1953.0,1147.0,1209.0,120.0,89.0,65.0,40.0,80.0,24.0
21693,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21694,25,0.0,46.0,103.0,0.0,0.0,0.0,46.0,103.0,0.0,0.0,0.0,0.0
21695,25,903.0,943.0,985.0,1025.0,1017.0,1039.0,55.0,57.0,57.0,36.0,38.0,38.0
21696,24,1426.0,1483.0,1526.0,1555.0,1202.0,1106.0,80.0,67.0,56.0,40.0,39.0,39.0
21697,25,1526.0,1379.0,1034.0,1065.0,1087.0,1122.0,68.0,80.0,60.0,40.0,52.0,52.0
21698,25,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21699,25,165.0,215.0,258.0,295.0,330.0,444.0,60.0,52.0,48.0,40.0,120.0,16.0
21700,25,7951.0,119.0,7646.0,3923.0,775.0,4000.0,119.0,7646.0,3923.0,3175.0,4000.0,2010.0
21701,25,764.0,805.0,833.0,919.0,893.0,958.0,65.0,54.0,100.0,0.0,80.0,0.0
21702,26,1900.0,1318.0,892.0,910.0,373.0,371.0,70.0,61.0,40.0,7.0,7.0,0.0
21703,23,1828.0,1610.0,1465.0,1287.0,1185.0,935.0,77.0,65.0,70.0,34.0,40.0,40.0
21704,24,3427.0,-1.0,70.0,3918.0,2650.0,484.0,0.0,71.0,4584.0,233.0,18.0,20.0
21705,26,4691.0,4676.0,4508.0,4332.0,1871.0,1932.0,120.0,0.0,176.0,80.0,120.0,160.0
21706,26,3941.0,3834.0,3889.0,3741.0,1759.0,1820.0,172.0,185.0,109.0,51.0,1882.0,67.0
21707,23,283.0,324.0,313.0,353.0,360.0,367.0,52.0,0.0,52.0,19.0,19.0,19.0
21708,23,211.0,201.0,143.0,1242.0,1213.0,1528.0,0.0,0.0,1213.0,0.0,340.0,1.0
21709,23,202.0,58.0,561.0,42.0,501.0,489.0,58.0,561.0,42.0,501.0,10.0,29.0
21710,23,1749.0,1906.0,2056.0,16.0,20.0,416.0,200.0,200.0,16.0,20.0,416.0,0.0
21711,23,719.0,730.0,657.0,679.0,743.0,693.0,63.0,64.0,80.0,120.0,0.0,120.0
21712,23,2014.0,2180.0,2344.0,2480.0,2613.0,2764.0,200.0,200.0,200.0,200.0,200.0,108.0
21713,42,4113.0,4106.0,3314.0,3123.0,2937.0,4323.0,200.0,200.0,200.0,200.0,1700.0,120.0
21714,24,16.0,99.0,136.0,484.0,135.0,142.0,99.0,72.0,484.0,135.0,187.0,20.0
21715,24,1008.0,980.0,1099.0,1117.0,1088.0,1144.0,0.0,136.0,48.0,0.0,100.0,40.0
21716,24,2006.0,1959.0,1743.0,1753.0,1136.0,1097.0,0.0,88.0,92.0,40.0,40.0,44.0
21717,26,0.0,89.0,211.0,201.0,44.0,0.0,89.0,131.0,122.0,1.0,0.0,0.0
21718,26,3486.0,3532.0,3586.0,1669.0,1161.0,1137.0,140.0,124.0,72.0,95.0,0.0,44.0
21719,21,1136.0,1160.0,1193.0,1200.0,870.0,741.0,59.0,67.0,49.0,33.0,40.0,40.0
21720,21,775.0,802.0,714.0,542.0,470.0,425.0,53.0,60.0,44.0,13.0,80.0,80.0
21721,22,2299.0,2381.0,2387.0,2241.0,1454.0,728.0,120.0,120.0,60.0,32.0,40.0,40.0
21722,22,677.0,726.0,721.0,740.0,723.0,706.0,107.0,80.0,64.0,14.0,14.0,14.0
21723,23,3890.0,2001.0,1942.0,1879.0,786.0,757.0,144.0,84.0,102.0,786.0,27.0,28.0
21724,26,1056.0,1028.0,1000.0,1003.0,1046.0,1089.0,0.0,0.0,60.0,60.0,60.0,42.0
21725,27,2350.0,2407.0,2486.0,2311.0,2044.0,2091.0,120.0,120.0,80.0,80.0,80.0,80.0
21726,22,2014.0,1970.0,2002.0,1511.0,1177.0,1101.0,0.0,69.0,69.0,41.0,40.0,40.0
21727,26,7100.0,7198.0,6845.0,6648.0,5762.0,5293.0,400.0,400.0,400.0,400.0,400.0,400.0
